post_id,title,description,filename,post_type,patreon_url,publication_date
54654646,Flora vs ProtoFlora,"<p>Flora and ProtoFlora meet, and fight over Trace, suggested by TJ and Starcat13!</p>",floranandprotoflorafight.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54654646/f52eb4f77e434ebda434a6320a214a33/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=GuknYYps_39F999_Y8Y9ffimti1MwROtrFbZ66AcTfY%3D,2021-08-09T16:00:08.000+00:00
54641874,Assassin Guild Gift Shop,<p>The Bros first days working for the assassin's guild weren't quite as exciting or intriguing as Zen might have imagined. Suggested by Dadrobit!</p>,assassinguildgiftshop.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54641874/c329fd1399c94a1a90125ab1b2cbcf90/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=1Lx5LvpMWjthkLVfALqjVZPDCR6N1MsleLKFtIFDpq4%3D,2021-08-07T21:52:49.000+00:00
54602244,Rabbit Magic,"<p>The rabbit girl from <a href=""https://www.patreon.com/posts/hat-trick-47908466"">Hat Trick</a> introducing her lovely new assistant, suggested by Runescail!</p>",rabbitandassistant.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54602244/9d74040cd6eb4a4083cfed335ea4a23a/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Bzq68U6vxQpf979oz__ooa3TMNoeNeLOUlgjIS3bV1s%3D,2021-08-06T18:07:37.000+00:00
54525073,Spa Day,"<p>Flora and her sister, <a href=""https://www.patreon.com/posts/flo-family-47507268"">Ivy</a>, enjoying a day at the spa, suggested by RimaDraws and DaronFox!</p>",flora_ivy_spaday.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54525073/7c4d3ab4e9384af0b50a1ee40c96b7bb/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=uF6CZg6YbAWlzQ-AkzmxT6cVTLx7CM9EU2P6pQB2LrI%3D,2021-08-04T20:41:56.000+00:00
54446761,Cat and Mouse,"<p>Cat Nora chasing mouse Reni, Tom and Jerry style, suggested by DarthKeidran!</p>",catandmouse.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54446761/94d492248dea40b08f53a0ba8e374725/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=-clnJhZ36s3643j8y4E2W4_X88eUKQpBa2zwAPb71xc%3D,2021-08-03T16:01:02.000+00:00
54348360,A Painted Rose,"<p>#5 and final color vote for July, suggested by Iago24!</p>",sariaroseloungepainting_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54348360/6825a563de624e03b80243435cd339fd/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=wP7U9z-gc9RuMc0uUfYYfcFDexSZVnYdpFF-pCOQdYg%3D,2021-07-31T17:56:29.000+00:00
54308795,Pinned Ya,"<p>#4 Color vote for July, suggested by Kryp7ic!</p>",pinnedya_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54308795/4a6ce5f8008d4645aa7f1bcada1cdbc7/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=N_8pg1vFU9T8tj4ZWqFIJDCWhMA7pfGOCWl8m8S7z_8%3D,2021-07-30T18:12:27.000+00:00
54268728,Good Morning Adelaide,"<p>#3 July color vote, suggested by ScPilot!</p>",goodmorningadelaide_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54268728/d0c159e923f347c6bed4a7309cb812ff/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=foWrPoX2iEfJB_qsC681wDeRitj9m7_G9-fciXaZT9c%3D,2021-07-29T19:14:08.000+00:00
54207614,Kimono Laura,"<p>#2 Color vote for July, suggested by MokkTheBrave!</p>",kimonolaura_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54207614/eb20f6cd68964c52a8ee2aadbfc30d4a/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=kW0BrFqOiM8jBJCNuwU9m1tF7hOWUcSUbsknpPwo58Y%3D,2021-07-28T16:01:04.000+00:00
54184376,Nightclub - Glow in the Dark,"<p>#1 Color vote for July, suggested by Nuru!</p><p>Sequel to <a href=""https://www.patreon.com/posts/nightclub-53080949"">Nightclub</a> </p>",nightclub_glowinthedark_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54184376/23c270377f3141ad803adab02df7dd1a/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=kYB90ytduVfdwtXzX6Y_dw4qsEjdZr2qTrCnJp7WLx0%3D,2021-07-27T18:42:12.000+00:00
54143596,Clumsy Ghost 2,"<p>Sequel to <a href=""https://www.patreon.com/posts/clumsy-ghost-20661233"">Clumsy Ghost</a>, suggested by RavenIceFox!</p>",clumsyghost2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/54143596/630129b4b5044112ab401e2e1dc1d5d2/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=8HyXC4yhb8C4-SZSOwpz0HNlcLfvd53lwZAFJShM8V0%3D,2021-07-26T19:18:15.000+00:00
51477512,Smug Kat,"<p>Kat smugly looks down at the viewer, suggested by Floof Ball!</p>",smugkatlooksdownatyou.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51477512/a02e22319d3242719dfca78fc5cf2dd1/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=l1E6QGPc-rG_IDxP_or6DzoM_bbEHo8u1oCppMEWbpg%3D,2021-05-20T16:00:09.000+00:00
51453391,Nighttime Cuddle,"<p>Keith and Natani cuddling together, suggested by Lesoral!</p>",keithnatanicuddling.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51453391/99131663259548b3be47b6a89d3987eb/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=nnQsBXi9MkKwq0HAwvi5le7J6pbplEyKeH2jWl8Wj70%3D,2021-05-19T19:04:36.000+00:00
51394374,Reni's Baby Photos,"<p>Aunty Nora shares some of Reni's old photos, suggested by GammaEradon!</p>",renibabypictures.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51394374/3a6712145fd24194bbcf52eed8a37d17/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=HaKhcMDpn6YwY-_XeC8fMgawY4f9thf2BgPHZ1UACZU%3D,2021-05-18T16:01:03.000+00:00
51352343,Good Morning Rose,"<p>Rose gets the bed repose treatment, suggested by TheMightySandwich and Amethyst Retribution!</p>",goodmorningrose.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51352343/dc8f34c9430542c78953f745a10572ec/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=XqGuHJD_EdIzHS-chY6MZZ8QPluOf24ffoAx9hAw8OU%3D,2021-05-17T16:00:09.000+00:00
51314522,Off Set - Stunt Doubles,"<p>Clovis, Natani, and Brutus off set, discussion stunts during the events of the comic, suggested by CanisAstra!</p>",offset_stunts.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51314522/6c21d9e4fccf41e7b658b99e60e68aec/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=NQgzBAFpE6pgi5YwMAPXOfzROCg26Jy6eaiuVu25FJc%3D,2021-05-16T16:00:06.000+00:00
51301686,Swap AU - Tigress Trace,"<p>Gender swapped AU, femTrace finds herself transformed, suggested by Swack16!</p><p>See also: <a href=""https://www.patreon.com/posts/swap-au-first-51081012"">Swap AU - First Time</a> and <a href=""https://www.patreon.com/posts/gender-swap-baby-48611381"">Gender Swap Baby Situation</a> </p>",swapaukittytrace.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51301686/cf6cc6f158f54d52a9ab6937ad74344b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=jyH96QlppdzjXbkhm7Xb1MkQvC5Gmhe3nIZdlchOJgs%3D,2021-05-15T22:33:08.000+00:00
51269866,King Adelaide - Beach Day,"<p>Adelaide carries the weight of the island and its people on her shoulders, so of course she needs a vacation once in a while. Adelaide at the beach suggested by Kryp7ic!</p>",kindadelaide_beachday.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51269866/736bb4ab18b545bc8b9974bc6047c54e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=buVzVimSEFN2JigLajHztYyadWrAhzXgvFo920xhzqQ%3D,2021-05-14T23:58:16.000+00:00
51163284,Body Swap Ear Rub,"<p>Natani experiences a unique Basitin sensation, suggested by Katfeathers!</p><p>See <a href=""https://www.patreon.com/posts/40079109"">Howling Instinct</a> for Keith dealing with the flip side of the swap.</p>",bodyswapearrub.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51163284/14f5c503e2c044fa8b087c8abc29b668/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=6OI3PL7L5adBUIMFmgkgPSrnjnlsGmCbfJXBBNIv2O8%3D,2021-05-13T16:00:07.000+00:00
51163044,The King's Clothes,"<p>Maeve and Maddie sneak in and try on some of the king's outfits, suggested by Rosevestra!</p>",kinglyoutfits.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51163044/5762c0322c564ae091cd042abaf2cc69/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=9KWM87n3RdWSZGRaeB1pHNWWODovZdaPUKOExBU4X3Y%3D,2021-05-12T16:01:03.000+00:00
51120167,Cone of Shame,"<p>Remus wearing a cone of shame after his run-in with Nibbly, suggested by BlazingFoxSpirit!</p>",coneofshame.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51120167/dcd45a8970cd4ce28f084641e1533360/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=qtDHkFYHwcsIvA8rs1FDPrinkgri9Bvobj76VbgwWGY%3D,2021-05-11T16:00:07.000+00:00
51081012,Swap AU - First Time,"<p>Trace and Flora's time in the tent in the swap universe, suggested by MarkovPolo!</p>",swapau_firsttime.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51081012/773973e597164c9898a1d9283bf6d09f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=-fV-Tv2896WsYP5QEnYff8ou7DaWHeXaGwRp6YjXxw4%3D,2021-05-10T16:00:09.000+00:00
51060665,Scarlet Returns,"<p>Red really should stop making bets! Another rendition of female anthro Red, suggested by Stormlight!</p>",scarletreturns.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51060665/fd8fdded60854e84bf7538d1bbeb79af/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=gDbzz_rDM3A0HagMxkBwkM2mxGxAyuyvKaUjohI66aA%3D,2021-05-09T20:32:51.000+00:00
51010929,Western Flirting 2,"<p>Sequel to <a href=""https://www.patreon.com/posts/western-flirting-48484222"">Western Flirting</a>, suggested by Leif!</p>",westernflirting2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/51010929/eb799caee3bd4f75ad8f403f570b64da/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=bwB5mZgCcXMQBYiRwYL5L5p9Ld230D2QBR8Y3EcGEwY%3D,2021-05-08T16:00:05.000+00:00
50972159,Northern Lights,"<p>The Northern couple take a warm bath on a cold night, suggested by Jeebuus!</p>",northernlights.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/50972159/d72d4dc1ee6d4c6eb44520ca83ed10d4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=GMzNvZz5u_JeitEcUcEOSwzrYORPinPayk0qz84vMvc%3D,2021-05-07T16:00:09.000+00:00
50919116,Sythe Nuzzle,"<p>Sythe nuzzling Maren, suggested by Mediawatcher! </p>",sythenuzzle.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/50919116/7ed257e473754a3c93e501261247a4d1/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=pB7_iUzHANvKImBMe76-GGrTBxAHOLOnpJsQxQxzzTo%3D,2021-05-06T16:00:06.000+00:00
50839100,Window Knock,"<p>Natani throwing rocks at Keith's window, suggested by Popular_Dollars!</p><p><img data-media-id=""105988052"" src=""https://c10.patreonusercontent.com/4/patreon-media/p/post/50839100/b617c72c7db54f70995b1402e016a2a5/eyJ3Ijo4MjB9/1.png?token-time=1691452800&token-hash=1o6nYEfjA6HrqqKltPx_jCx3cClgFLr1sRtlQpeHuKU%3D""></p><p><br></p>",windowknocking.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/50839100/14a282fb7bd4492abda8665a7acc0f0e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=A-dHYvrxDiSYIW111wjhNuJ2YIDcQaAjtj1GaVbDLHQ%3D,2021-05-05T16:01:03.000+00:00
50843570,Nibbly the Hutt,"<p>For May the fourth, here's a Star Wars themed sketch featuring Nibbly and Sythe, suggested by Galahad Star!</p>",nibblythehutt.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/50843570/9eaf42079d3047209f567dfbc7dae740/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=yGL50arwFEfQ4JP8Sw1jt04Ok-MdptKeLMALyjg2gaI%3D,2021-05-04T16:00:07.000+00:00
50794022,Zoomies,"<p>Flora running around randomly late at night for no reason like a cat, suggested by Iron Horse Comics!</p>",zoomies.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/50794022/521d6b799486416888c735a4331c4bf7/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=CMaLHuhivqgWbuvh10f-7JlNdfoX69WwdJ7optPmiMc%3D,2021-05-03T16:01:05.000+00:00
40298738,Portrait of Nora,<p>A more serious and regal look at the elder dragoness. Nora's portrait suggested by Илиар!</p>,portraitofnora.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40298738/f0ce3221b6a7498d8682b5c333ad544b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=vlbbvGVfzVib12S9FFFggXEoNOV5EJASyEoeNUfbvkY%3D,2020-08-10T16:01:02.000+00:00
40079109,Howling Instinct,"<p>Keith has some trouble adapting to Natani's body, suggested by Miika!</p>",howlinginstinct.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079109/302dd7c18d2147c7aaf95862c3345f75/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=_qYjoOIenQQ0H-JCCHdtGr3t_Hnzt6wKmGX48a9TO3E%3D,2020-08-09T16:00:02.000+00:00
40079088,Flora Learns Magic,"<p>Flora get her first magic lesson and seems to enjoy it, suggested by Meowtcha!</p>",floralearnsmagic.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079088/a318215b3a634db0a0a7e657a15f41d9/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=JStUApJR2b3f1sRaXHxDw0snRvtk5RV0TR4O076Haw4%3D,2020-08-08T16:00:04.000+00:00
40079062,Run Mike Run!,"<p>Mike runs for his life, suggested by Spazztastickiwi!</p>",runmikerun.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079062/da5f1c928244420fb1fd831db5f739f1/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Ze-45zzyaFj9QOm9mBZXE5yyqpo6jClAf4cYDQN7WsM%3D,2020-08-07T16:00:07.000+00:00
40079031,Laura Against the Glass,<p>Laura against th glass suggested by Фёдор Ляхов &amp; loganj!</p>,laurabehindtheglass.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079031/2f368deed5de4b5982a6667d648fb2ce/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=IIFXq2XaHduwvNoB3vIl7sk4G9L35BUacg8E5tIgOwM%3D,2020-08-06T16:00:04.000+00:00
40079007,Penguins,"<p>Maeve and Adira encounter some penwengs, suggested by DustyRainCloud!</p>",penwengs.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40079007/bad28dee4492490aaad473d2fc801c78/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=ImTiF01NMOj0_BPkPKkrVqNUNDShTubkcDcv-I3b8OY%3D,2020-08-05T16:00:05.000+00:00
40078982,CHOCOLATE,"<p>Chocolate isn't toxic to Keidran, but just as addictive. Suggested by CrimsonHelsing!</p>",choclate.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40078982/ea40c18547f448c59a846ebb08f2dea3/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=LWSt2DcigbQLA6ivvu-u5Sjncb5d5DNKgskZXDVWN3U%3D,2020-08-04T16:00:07.000+00:00
40058963,Sythe Petting,"<p>Karen catches her sister Maren acting uncharacteristically affectionate towards Sythe, giving him a belly rub, suggested by Mediawatcher!</p>",sythebellyrubs.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/40058963/60569f2a6f6d4fa78d0c7b7c2aecca54/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=m6Lq9Abkv17vMs_xVySPZCL9mGtAsXfYrf_29GFyId0%3D,2020-08-03T20:12:18.000+00:00
39934102,Art Contest,"<p>#5 and final color vote from July sketches, suggested by Horoisawolf!</p>",saria_eric_painting_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39934102/24348d7699da4a5ca6aaefde5ccf42ef/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=I19e_F5AU29tvUXI5O3u3JA-fUZqkVFogZzq9qVJFak%3D,2020-07-31T19:37:22.000+00:00
39895202,Nora Against the Glass,"<p>#4 Color vote for July, suggested by Wes(StayXIII)!</p><p>Also included the ""Nora in a PC"" 4th wall version from the stream.</p>",NoraAgainsttheGlass_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39895202/e07b04255de34c75b44ad6b4417c6918/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=cdgJx3aLMzyBs1yP3gMPfRbHBW2ssS8aPf5_FV2965k%3D,2020-07-30T20:13:47.000+00:00
39854499,Demon Trace vs Angel Flora,"<p>#3  Color vote for July, suggested by TheFriendlyDeathclaw!</p><p>See also:  <a href=""https://www.patreon.com/posts/demon-tiger-31258391"">Demon Tiger Trace</a> </p>",demontracevsangelflora_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39854499/74086fc758f94e9d9c8c0b8b9ea514ad/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=WuR1dTuEB7WHWsGgn47eeECE3I5Yj7BTtsUVulNEBIg%3D,2020-07-29T19:22:18.000+00:00
39819547,Sunset Kiss,"<p>#2  Color vote for July, suggested by AlphaWolf85!</p>",sunsetkiss_color copy.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39819547/2da61df2341e4ae9b90823de6ebd521a/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=ghjgD3aIjhWO3i40DGNc9NfY1mczzX4RXzXNMPKrU2Y%3D,2020-07-28T20:40:49.000+00:00
39550732,Sunset Kiss,"<p>Natani and Keith kiss on the beach at sunset, suggested by AlphaWolf85!</p>",sunsetkiss.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39550732/0c74acf6d93847c2b843932f10cb520f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=nHNFufmJJDgYjYmYZUEgRwSt23QyjV_XAYsy7rpdTts%3D,2020-07-28T16:00:03.000+00:00
39781736,Waterfall Kathrin,"<p>#1 Color vote for July, suggested by SomeOtherTom!</p><p><br></p><p>In an odd bit of timing, both the #1 and #2 color votes just happen to land on the same day as their sketch counterparts. This is due to the fact that these sketches were extras from last week's stream, and thus extended beyond last week by two days.</p>",waterfallkathrin_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39781736/93808f78eb7e48adac544e7f54c83b1f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=wWIaHOrzgGPUJE9a0pThHUp2eMRVcWaUK5VG2INcaKQ%3D,2020-07-27T21:00:09.000+00:00
39550615,Waterfall Kathrin,"<p>Kathrin takes a moment to cool off under a waterfall, suggested by SomeOtherTom!</p>",waterfallkathrin.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39550615/b4f5db8f466b4aa7803d1648d11a340b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=a4pp1Tqw8khWVt1ref1pZI6o8EyxB6A9DR8iUMO5ztg%3D,2020-07-27T16:00:05.000+00:00
39550592,FemBrutus,"<p>Brutus receives a bodily make-over but doesn't seem to mind at all, much to the irritation of Clovis. Suggested by KaiserDunk!</p>",fembrutus.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39550592/f29abaffe97e4c92bb2c064cc1f7135b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=9J6adhWkLP02BjbAVly0Rdo0XI-xJtoSGbTlUi2PulM%3D,2020-07-26T16:00:04.000+00:00
39708661,Vicarious Kiss,"<p>Nora Card sponsored by <strong>SiliconCarbide</strong>! Suggested by Storymaker2!</p><p>Color version of <a href=""https://www.patreon.com/posts/vicarious-kiss-17690515"">this sketch</a>, expanded.</p><p>This should have been posted a looong time ago, but the sponsor requested the night city background (the Sony Center in Berlin, specifically) and I just couldn't get it right. I retried it maybe 5 or 6 times, over and over, but I think I finally got a result I'm halfway pleased with. The sponsor also requested I do a version with Zen with a leg prosthetic and cane. I used the <a href=""https://www.patreon.com/posts/shopping-for-new-18949131"">Shopping for New Parts</a> sketch and also automail from FMA as inspiration.</p><p>You can find a big pile of alt versions without text or Natani attached below.</p>",kissvicariously_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/39708661/6919dd2c4c2a4c4a87c8c564e3d416b2/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=X9u-U_5ol_S1sgyCmj20waLsZ2-rAvRQBTYYTBhSVyc%3D,2020-07-25T23:17:42.000+00:00
30315756,Willow Wisp,"<p>Old character concept I made a long time ago, drawn again suggested by Winded Cat Productions!</p><p><br></p><p>(For those looking for backstory, copied from the comments):</p><blockquote><em>Willow's true essence is the lantern itself. She's an actual Will-o'-the-Wisp, and unavoidably leads travelers to their doom, whether she wants to or not. Her body is that of a lost girl she once befriended and tried to guide safely out of the forest, but it inevitably lead to a tragic end. She grieves the fact that she couldn't save her, nor can she stop taking on her appearance. She's always careful to never let anyone follow her lead now. </em></blockquote>",willowwisp.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/30315756/c52e3dde69db4da281248a5cd68147ae/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=1dGEAOTdMS0GGGNyq-a0NqPlgafltav8emAJr-SCr2g%3D,2019-09-28T18:19:00.000+00:00
